,option,env,represented_by_env,kld
248,bmp,psd-small,psd-small,0.0
249,bmp,psd-small,svg-large,0.8664225348705172
250,bmp,psd-small,svg-medium,0.1461115045840546
251,bmp,psd-small,svg-small,1.4137649409806377
252,bmp,svg-large,jpeg-large,0.0
253,bmp,svg-large,jpeg-medium,0.0
254,bmp,svg-large,jpeg-small,0.0847745480842078
255,bmp,svg-large,png-large,0.0
256,bmp,svg-large,png-medium,0.0
257,bmp,svg-large,png-small,0.0
258,bmp,svg-large,psd-large,0.0
259,bmp,svg-large,psd-medium,0.0
260,bmp,svg-large,psd-small,0.22160728636393148
261,bmp,svg-large,svg-large,0.0
262,bmp,svg-large,svg-medium,0.49669987500379525
263,bmp,svg-large,svg-small,2.137169149246043
264,bmp,svg-medium,jpeg-large,0.10944033658061844
265,bmp,svg-medium,jpeg-medium,0.0
266,bmp,svg-medium,jpeg-small,1.480430692824845
267,bmp,svg-medium,png-large,0.36248553834177605
268,bmp,svg-medium,png-medium,0.6666424598792607
269,bmp,svg-medium,png-small,0.0942112212967408
270,bmp,svg-medium,psd-large,0.0
271,bmp,svg-medium,psd-medium,0.239915245387341
272,bmp,svg-medium,psd-small,0.0
273,bmp,svg-medium,svg-large,0.8817120223311623
274,bmp,svg-medium,svg-medium,0.0
275,bmp,svg-medium,svg-small,0.7831370398469618
276,bmp,svg-small,jpeg-large,0.5428888177579212
277,bmp,svg-small,jpeg-medium,0.3933817120293524
278,bmp,svg-small,jpeg-small,2.4458844773951527
279,bmp,svg-small,png-large,1.1121433698228165
280,bmp,svg-small,png-medium,1.5724844246663208
281,bmp,svg-small,png-small,0.580436916891985
282,bmp,svg-small,psd-large,0.0
283,bmp,svg-small,psd-medium,0.7956633352740053
284,bmp,svg-small,psd-small,0.036665410866749945
285,bmp,svg-small,svg-large,1.6521049620870298
286,bmp,svg-small,svg-medium,0.0
287,bmp,svg-small,svg-small,0.0
288,gif,jpeg-large,jpeg-large,0.0
289,gif,jpeg-large,jpeg-medium,0.13900428113591587
290,gif,jpeg-large,jpeg-small,0.37324047077061445
291,gif,jpeg-large,png-large,0.0910726513284209
292,gif,jpeg-large,png-medium,0.2979048793132553
293,gif,jpeg-large,png-small,0.26346062613878685
294,gif,jpeg-large,psd-large,2.779540076325973
295,gif,jpeg-large,psd-medium,1.553123603063291
296,gif,jpeg-large,psd-small,0.7683602683614149
297,gif,jpeg-large,svg-large,0.8224669592789915
298,gif,jpeg-large,svg-medium,1.2283383520526714
299,gif,jpeg-large,svg-small,0.8737481957313235
300,gif,jpeg-medium,jpeg-large,0.0
301,gif,jpeg-medium,jpeg-medium,0.0
302,gif,jpeg-medium,jpeg-small,0.17859944713697107
303,gif,jpeg-medium,png-large,0.0
304,gif,jpeg-medium,png-medium,0.01951839807155669
305,gif,jpeg-medium,png-small,0.03588742322915408
306,gif,jpeg-medium,psd-large,1.7824262376071087
307,gif,jpeg-medium,psd-medium,1.1431994459372803
308,gif,jpeg-medium,psd-small,0.30847592921231753
309,gif,jpeg-medium,svg-large,0.5148121412954436
310,gif,jpeg-medium,svg-medium,0.6843016721695219
311,gif,jpeg-medium,svg-small,0.4005167645487462
312,gif,jpeg-small,jpeg-large,0.0
313,gif,jpeg-small,jpeg-medium,0.0
314,gif,jpeg-small,jpeg-small,0.0
315,gif,jpeg-small,png-large,0.0
316,gif,jpeg-small,png-medium,0.0
317,gif,jpeg-small,png-small,0.0
318,gif,jpeg-small,psd-large,1.2135879253418989
319,gif,jpeg-small,psd-medium,0.8807809464457158
320,gif,jpeg-small,psd-small,0.08402198535977012
321,gif,jpeg-small,svg-large,0.30065694916314056
322,gif,jpeg-small,svg-medium,0.38852550179765766
323,gif,jpeg-small,svg-small,0.11665791866588215
324,gif,png-large,jpeg-large,0.29691537332082757
325,gif,png-large,jpeg-medium,0.4451295363418503
326,gif,png-large,jpeg-small,0.527585135875022
327,gif,png-large,png-large,0.0
328,gif,png-large,png-medium,0.07526154959119521
329,gif,png-large,png-small,0.2558870077237261
330,gif,png-large,psd-large,1.9196418559346073
331,gif,png-large,psd-medium,2.762617157169588
332,gif,png-large,psd-small,0.3306336001326563
333,gif,png-large,svg-large,1.0899985656896098
334,gif,png-large,svg-medium,0.7063553566824002
335,gif,png-large,svg-small,0.46095371264895063
336,gif,png-medium,jpeg-large,0.4225182794110436
337,gif,png-medium,jpeg-medium,0.49017320067102893
338,gif,png-medium,jpeg-small,0.6265117327990181
339,gif,png-medium,png-large,0.0
340,gif,png-medium,png-medium,0.0
341,gif,png-medium,png-small,0.12712738714856506
342,gif,png-medium,psd-large,1.234871352343757
343,gif,png-medium,psd-medium,2.8361883014324443
344,gif,png-medium,psd-small,0.23288578793462414
345,gif,png-medium,svg-large,1.0600238549780718
346,gif,png-medium,svg-medium,0.5220572107340307
347,gif,png-medium,svg-small,0.22297542134748113
348,gif,png-small,jpeg-large,0.08873953961861412
349,gif,png-small,jpeg-medium,0.1788862991385252
350,gif,png-small,jpeg-small,0.3128311625334146
351,gif,png-small,png-large,0.0
352,gif,png-small,png-medium,0.0
353,gif,png-small,png-small,0.0
354,gif,png-small,psd-large,1.0057812981859553
355,gif,png-small,psd-medium,2.233966034819511
356,gif,png-small,psd-small,0.08898015653685899
357,gif,png-small,svg-large,0.734330406610467
358,gif,png-small,svg-medium,0.3141755319577415
359,gif,png-small,svg-small,0.09526208834652952
360,gif,psd-large,jpeg-large,8.609383362919328
361,gif,psd-large,jpeg-medium,8.082253701136642
362,gif,psd-large,jpeg-small,7.790837985356253
363,gif,psd-large,png-large,7.360544452884247
364,gif,psd-large,png-medium,6.695398822087999
365,gif,psd-large,png-small,7.049789160770287
366,gif,psd-large,psd-large,0.0
367,gif,psd-large,psd-medium,9.702558299650047
368,gif,psd-large,psd-small,5.993679383724717
369,gif,psd-large,svg-large,7.615722620160272
370,gif,psd-large,svg-medium,5.261452321665914
371,gif,psd-large,svg-small,5.489198736755049
372,gif,psd-medium,jpeg-large,0.007236408020116944
373,gif,psd-medium,jpeg-medium,0.2362438869047353
374,gif,psd-medium,jpeg-small,0.39492904263005046
375,gif,psd-medium,png-large,0.5062580687587214
376,gif,psd-medium,png-medium,0.7595384805111997
377,gif,psd-medium,png-small,0.6509807172594093
378,gif,psd-medium,psd-large,3.292684004079419
379,gif,psd-medium,psd-medium,0.0
380,gif,psd-medium,psd-small,1.0933422669405748
381,gif,psd-medium,svg-large,0.6239760872147451
382,gif,psd-medium,svg-medium,1.6163311334059471
383,gif,psd-medium,svg-small,1.3870818787717492
384,gif,psd-small,jpeg-large,0.3288028045918498
385,gif,psd-small,jpeg-medium,0.3128230603574169
386,gif,psd-small,jpeg-small,0.38511048214853455
387,gif,psd-small,png-large,0.0
388,gif,psd-small,png-medium,0.0
389,gif,psd-small,png-small,0.0
390,gif,psd-small,psd-large,0.45340868804079354
391,gif,psd-small,psd-medium,2.3475624262666375
392,gif,psd-small,psd-small,0.0
393,gif,psd-small,svg-large,0.7524801987132202
394,gif,psd-small,svg-medium,0.09210912810283242
395,gif,psd-small,svg-small,0.0
396,gif,svg-large,jpeg-large,0.0
397,gif,svg-large,jpeg-medium,0.0
398,gif,svg-large,jpeg-small,0.0
399,gif,svg-large,png-large,0.0
400,gif,svg-large,png-medium,0.0
401,gif,svg-large,png-small,0.0
402,gif,svg-large,psd-large,0.5145708327273316
403,gif,svg-large,psd-medium,0.3822273509037097
404,gif,svg-large,psd-small,0.0
405,gif,svg-large,svg-large,0.0
406,gif,svg-large,svg-medium,0.0
407,gif,svg-large,svg-small,0.0
408,gif,svg-medium,jpeg-large,0.5122000406392633
409,gif,svg-medium,jpeg-medium,0.49349925863189403
410,gif,svg-medium,jpeg-small,0.555861256253237
411,gif,svg-medium,png-large,0.023670867022149204
412,gif,svg-medium,png-medium,0.0
413,gif,svg-medium,png-small,0.031072346087514163
414,gif,svg-medium,psd-large,0.0
415,gif,svg-medium,psd-medium,2.510445380203173
416,gif,svg-medium,psd-small,0.0
417,gif,svg-medium,svg-large,0.8134383247535626
418,gif,svg-medium,svg-medium,0.0
419,gif,svg-medium,svg-small,0.0
420,gif,svg-small,jpeg-large,0.5749752867920143
421,gif,svg-small,jpeg-medium,0.5518517597306453
422,gif,svg-small,jpeg-small,0.5930215340676678
423,gif,svg-small,png-large,0.0488025287086495
424,gif,svg-small,png-medium,0.0
425,gif,svg-small,png-small,0.09491094054760363
426,gif,svg-small,psd-large,0.2948008331702409
427,gif,svg-small,psd-medium,2.9437129541301115
428,gif,svg-small,psd-small,0.04345844359974583
429,gif,svg-small,svg-large,1.0328859350576372
430,gif,svg-small,svg-medium,0.11516244498695616
431,gif,svg-small,svg-small,0.0
432,ios,jpeg-large,jpeg-large,0.0
433,ios,jpeg-large,jpeg-medium,0.3346112444180981
434,ios,jpeg-large,jpeg-small,0.51956258396773
435,ios,jpeg-large,png-large,0.1311980572289972
436,ios,jpeg-large,png-medium,0.0929844247023293
437,ios,jpeg-large,png-small,0.6365269864639148
438,ios,jpeg-large,psd-large,2.8943328726131625
439,ios,jpeg-large,psd-medium,0.152212500280438
440,ios,jpeg-large,psd-small,0.9660873903963518
441,ios,jpeg-large,svg-large,0.8024802832377576
442,ios,jpeg-large,svg-medium,0.6891799000240376
443,ios,jpeg-large,svg-small,1.6509591029920034
444,ios,jpeg-medium,jpeg-large,0.0
