,option,env,represented_by_env,kld
124,crc64,uiq2-8.bin,uiq2-4.bin,0.0
125,crc64,uiq2-8.bin,large.tar,0.14461342091293566
126,crc64,uiq2-8.bin,uiq2-16.bin,0.0
127,crc64,uiq2-8.bin,ambivert.wav.tar,0.16492460975335052
128,crc64,uiq2-8.bin,deepfield.tar,0.03750922860622987
129,crc64,uiq2-8.bin,uiq-32.bin,0.4941968182066267
130,crc64,uiq2-8.bin,uiq2-8.bin,0.0
131,crc64,uiq2-8.bin,fannie_mae_500k.tar,0.2627183238172764
132,crc64,fannie_mae_500k.tar,misc.tar,0.0
133,crc64,fannie_mae_500k.tar,vmlinux-5.10.tar,1.8732568752053693
134,crc64,fannie_mae_500k.tar,enwik8.tar,0.0
135,crc64,fannie_mae_500k.tar,silesia.tar,0.0
136,crc64,fannie_mae_500k.tar,uiq2-4.bin,0.0
137,crc64,fannie_mae_500k.tar,large.tar,0.25384213404887357
138,crc64,fannie_mae_500k.tar,uiq2-16.bin,0.0
139,crc64,fannie_mae_500k.tar,ambivert.wav.tar,0.3223967830738408
140,crc64,fannie_mae_500k.tar,deepfield.tar,0.0
141,crc64,fannie_mae_500k.tar,uiq-32.bin,0.02314701608124597
142,crc64,fannie_mae_500k.tar,uiq2-8.bin,0.020470948610765278
143,crc64,fannie_mae_500k.tar,fannie_mae_500k.tar,0.0
144,sha256,misc.tar,misc.tar,0.0
145,sha256,misc.tar,vmlinux-5.10.tar,0.4296147040414899
146,sha256,misc.tar,enwik8.tar,1.2365121583062988
147,sha256,misc.tar,silesia.tar,0.25936610547267336
148,sha256,misc.tar,uiq2-4.bin,0.20344299677567537
149,sha256,misc.tar,large.tar,0.6572909526403303
150,sha256,misc.tar,uiq2-16.bin,0.001001623747367399
151,sha256,misc.tar,ambivert.wav.tar,2.276385954939332
152,sha256,misc.tar,deepfield.tar,0.06640155570090234
153,sha256,misc.tar,uiq-32.bin,0.20017348397184925
154,sha256,misc.tar,uiq2-8.bin,0.7709409687917025
155,sha256,misc.tar,fannie_mae_500k.tar,1.2964496334996218
156,sha256,vmlinux-5.10.tar,misc.tar,0.38001887331467954
157,sha256,vmlinux-5.10.tar,vmlinux-5.10.tar,0.0
158,sha256,vmlinux-5.10.tar,enwik8.tar,0.20816827419671982
159,sha256,vmlinux-5.10.tar,silesia.tar,0.07060314501667678
160,sha256,vmlinux-5.10.tar,uiq2-4.bin,0.5856358878229564
161,sha256,vmlinux-5.10.tar,large.tar,0.09841809650560508
162,sha256,vmlinux-5.10.tar,uiq2-16.bin,0.43658869906365577
163,sha256,vmlinux-5.10.tar,ambivert.wav.tar,0.6421492172122721
164,sha256,vmlinux-5.10.tar,deepfield.tar,0.25583117685225154
165,sha256,vmlinux-5.10.tar,uiq-32.bin,0.021388251778173495
166,sha256,vmlinux-5.10.tar,uiq2-8.bin,0.14972001400620782
167,sha256,vmlinux-5.10.tar,fannie_mae_500k.tar,0.25371665891187795
168,sha256,enwik8.tar,misc.tar,0.6660137925282436
169,sha256,enwik8.tar,vmlinux-5.10.tar,0.0
170,sha256,enwik8.tar,enwik8.tar,0.0
171,sha256,enwik8.tar,silesia.tar,0.1790476780532359
172,sha256,enwik8.tar,uiq2-4.bin,0.9214284273954119
173,sha256,enwik8.tar,large.tar,0.028070510106535485
174,sha256,enwik8.tar,uiq2-16.bin,0.6990487689256925
175,sha256,enwik8.tar,ambivert.wav.tar,0.25570604773882466
176,sha256,enwik8.tar,deepfield.tar,0.4358659742046259
177,sha256,enwik8.tar,uiq-32.bin,0.1328975401745318
178,sha256,enwik8.tar,uiq2-8.bin,0.10323922677693259
179,sha256,enwik8.tar,fannie_mae_500k.tar,0.1394084150901598
180,sha256,silesia.tar,misc.tar,0.17441739362355688
181,sha256,silesia.tar,vmlinux-5.10.tar,0.009239336116236906
182,sha256,silesia.tar,enwik8.tar,0.333728563769788
183,sha256,silesia.tar,silesia.tar,0.0
184,sha256,silesia.tar,uiq2-4.bin,0.37312774805406523
185,sha256,silesia.tar,large.tar,0.1459516271804075
186,sha256,silesia.tar,uiq2-16.bin,0.2697809201345302
187,sha256,silesia.tar,ambivert.wav.tar,0.8914523522659865
188,sha256,silesia.tar,deepfield.tar,0.06549203102814868
189,sha256,silesia.tar,uiq-32.bin,0.004624532908678615
190,sha256,silesia.tar,uiq2-8.bin,0.13611468568809965
191,sha256,silesia.tar,fannie_mae_500k.tar,0.3763858125464154
192,sha256,uiq2-4.bin,misc.tar,0.0
193,sha256,uiq2-4.bin,vmlinux-5.10.tar,0.15596521216851622
194,sha256,uiq2-4.bin,enwik8.tar,0.7706118225791053
195,sha256,uiq2-4.bin,silesia.tar,0.0765191029837151
196,sha256,uiq2-4.bin,uiq2-4.bin,0.0
197,sha256,uiq2-4.bin,large.tar,0.38691207267939143
198,sha256,uiq2-4.bin,uiq2-16.bin,0.0
199,sha256,uiq2-4.bin,ambivert.wav.tar,1.5412086619338083
200,sha256,uiq2-4.bin,deepfield.tar,0.0
201,sha256,uiq2-4.bin,uiq-32.bin,0.04212504952294842
202,sha256,uiq2-4.bin,uiq2-8.bin,0.4474329055383774
203,sha256,uiq2-4.bin,fannie_mae_500k.tar,0.8674807556469482
204,sha256,large.tar,misc.tar,0.39350562247104093
205,sha256,large.tar,vmlinux-5.10.tar,0.0002621733903897997
206,sha256,large.tar,enwik8.tar,0.1206867914937453
207,sha256,large.tar,silesia.tar,0.07236009925815738
208,sha256,large.tar,uiq2-4.bin,0.6253259153045824
209,sha256,large.tar,large.tar,0.0
210,sha256,large.tar,uiq2-16.bin,0.4527459638755926
211,sha256,large.tar,ambivert.wav.tar,0.49486717408495845
212,sha256,large.tar,deepfield.tar,0.23200947025479407
213,sha256,large.tar,uiq-32.bin,0.023699943915927803
214,sha256,large.tar,uiq2-8.bin,0.048687929670624595
215,sha256,large.tar,fannie_mae_500k.tar,0.20626276569576052
216,sha256,uiq2-16.bin,misc.tar,0.0
217,sha256,uiq2-16.bin,vmlinux-5.10.tar,0.33361539616668623
